lat,lon
55.695159892343504,13.115401045604708
55.68555752370098,13.143138263795677
55.71173053452777,13.124773098490957
55.68235126184166,13.161774296852098
55.716336303407054,13.130417925803915
55.67501727998764,13.132197131896492
55.68048150761955,13.115431583051217
55.708744825040164,13.132040588368978
55.707030228436984,13.131068537209906
55.72752365992095,13.155541401811455
55.66309834889028,13.124339421918368
55.72894778712721,13.172615619027672
55.731957384158505,13.102279534352578
55.69148891155175,13.102558661018966
55.71187173844343,13.089988944699959
55.739425799052334,13.124304535211472
55.696911891604,13.205149747463272
55.74214084526832,13.16821112553173
55.73534528160237,13.144100974287534
55.736764136661684,13.10208435476044
55.75145318953786,13.122153736614187
55.6905604966535,13.116579483001585
55.70692232373412,13.127981726021252
55.70244088668297,13.131241707573311
55.70731387989663,13.125289138721492
55.694494500806584,13.145294294985213
55.70726835343767,13.10179860026668
55.74195131739657,13.084887289864442
55.717771175645666,13.106690445922942
55.720613493026754,13.16534923788936
55.675270272119484,13.114636891090825
55.71371677567646,13.137655215581571
55.70890142180677,13.12106082493247
55.71664758160985,13.110032120200309
55.68364562862836,13.100317599231825
55.69886084818275,13.098922005307951
55.7287265958368,13.157239323112545
55.70589414225402,13.124298200035334
55.71230417445031,13.113851893366117
55.728200652395714,13.10001943586871
55.71135851721537,13.13446276203745
55.730750640988305,13.075103276620373
55.677918535410114,13.072812645081603
55.71158141946675,13.146323042949916
55.69974299172274,13.149825327670175
55.739116424848625,13.12597977363451
55.69216712916429,13.120387550308148
55.70617493785236,13.165572286928517
55.72254581387007,13.06497320318116
55.67919073262574,13.127735506912554
55.71103375817414,13.125001077780695
55.717800459328735,13.128113714844057
55.72719214327421,13.112531307933576
55.709814387093374,13.191992701669173
55.714948274154466,13.102169837609813
55.707553542478536,13.123587938062553
55.69855538419284,13.177145097860453
55.73213514662291,13.125655016614981
55.71861554490333,13.10826688274846
55.71501906437185,13.154937599969582
55.70437499953526,13.141416099626191
55.69450974505847,13.159124588114272
55.716340261064325,13.134976472602263
55.67352723730821,13.128380473993793
55.71391838481168,13.113644531622928
55.748297093876516,13.138003680491927
55.706858533862324,13.126745606196652
55.69374926409205,13.139927072300994
55.686039849660304,13.16137550738894
55.68990812783589,13.135750406222135
55.692163818261946,13.172410923523932
55.70655257642223,13.125513654637784
55.697867597645,13.109486637962505
55.70678653432929,13.127984701563486
55.71835989338909,13.179356809002956
55.69957875210438,13.12638518980164
55.725201618258154,13.092304154147568
55.72757736054744,13.124650550653467
55.71411053589656,13.06366103367421
55.68821808275782,13.127970624717387
55.73387381444968,13.148039076920217
55.725172308215456,13.077736878682305
55.70722450252196,13.117441515233862
55.70085499414162,13.108497518753465
55.71239619960479,13.053194606393422
55.745398174221506,13.127823334062121
55.70793357384607,13.123875825836269
55.70349203459753,13.086827879968185
55.714646535744336,13.143970999353913
55.70840826356858,13.187821743788541
55.71493685580706,13.149130376930682
55.6660997642164,13.111617496985211
55.701522749948715,13.121901426340616
55.673156008489435,13.123788274246904
55.72144468920817,13.1540010643992
55.701274536632695,13.113055629587356
55.701765743396315,13.13118886519928
55.68827040943203,13.090525692974612
55.70089001881968,13.128976424938639
55.70696770444242,13.12773134367787
55.70682010410379,13.12640470539029
55.70498163314378,13.132288124673405
55.69245400388442,13.13742617823294
55.67629974785786,13.129347351339907
55.70689029567421,13.128103792073459
55.70475682160984,13.114080598772444
55.70883740297057,13.15365464409099
55.68702304164641,13.079778791034956
55.696785866273785,13.10515022566741
55.7046503556391,13.12744324916645
55.72616311279294,13.089988460946344
55.690568779661746,13.136498507985618
55.71957185229136,13.13816449573722
55.69482778277323,13.119063238402939
55.73068871899528,13.09376978731142
55.73344348099648,13.09603142540881
55.74054029324387,13.095068894197416
55.73999789626343,13.10843237521727
55.71864428900263,13.126393864360349
55.70390972881864,13.081262083974966
55.702856821366176,13.126399788065813
55.70478110612304,13.13366775436945
55.699355073031256,13.18264859258691
55.68456540493569,13.106746452865627
55.692053439889534,13.128696461831025
55.68037542673525,13.136072486161408
55.7241129955899,13.176177661674345
55.72062148468298,13.109716541614183
