lat,lon
59.798790412938345,17.555283254389824
59.860948530634786,17.516190008640603
59.81528611298931,17.536090135645253
59.850893206654874,17.59309928133959
59.81819619796798,17.47521372196376
59.840645142041396,17.46795401331699
59.798382273590256,17.560921117063018
59.870577045805085,17.535944106848188
59.83487656719511,17.51565470931402
59.83250882319203,17.51474268900794
59.83060177874889,17.517635312313235
59.80577765441075,17.467224842975533
59.8156176264118,17.591708152726074
59.830893457690436,17.516915414576722
59.833371024997206,17.516919459121677
59.87663734323696,17.53004116636806
59.82578259290028,17.503108667919083
59.83464635777677,17.517248497596828
59.834526914987244,17.527366213672078
59.852429953555195,17.470033294192593
59.85064620602707,17.50186151605638
59.84539669471763,17.494984755514473
59.8298666331387,17.566533199545997
59.810776529054976,17.568192872961376
59.85228987737355,17.500367872980767
59.86937984216376,17.55695208969496
59.85717673488185,17.526963345726248
59.852815874641536,17.487324260043764
59.832042398125324,17.499362522623404
59.839350583894834,17.59934097630165
59.82923392602055,17.518542762548535
59.855433110297184,17.57091407356389
59.842416338848516,17.48670352019595
59.85407736700609,17.53151863452196
59.82772436885099,17.54052073420873
59.82424029507621,17.57772894629977
59.83265273953593,17.527318226743485
59.8370825031349,17.50867097594943
59.8439330928567,17.508680084689523
59.86559150618008,17.502931464603588
59.79806708835343,17.498019161880194
59.833788169726226,17.53860861934208
59.820753390608466,17.51299868379618
59.85403824024292,17.497681648288818
59.85047186212471,17.455290956369318
59.809047795949276,17.509631031683334
59.86481419901078,17.55554900801684
59.82215240686757,17.560907292950333
59.811385006773094,17.55512263104747
59.81825579924682,17.509525446938195
59.8645211324355,17.563618737240088
59.87202993293646,17.543945499712063
59.81860411728087,17.506128391300273
59.84113539423964,17.458502087776147
59.83827566358017,17.475174398099934
59.81062537969509,17.53020469302174
59.850648413373975,17.556340867674002
59.85496979851428,17.504385265825917
59.81326701393139,17.504140420207875
59.811806131428504,17.56389416391129
59.8647246212269,17.51417021472696
59.838134474834575,17.460384379802935
59.84256192212896,17.474385440993263
59.83404592333997,17.51328597903154
59.83804799155228,17.55812578495366
59.82883378693674,17.513455314155323
59.83116317999974,17.549588223473535
59.84406484555435,17.54087211891439
59.85976540441003,17.46213133087645
59.8005648909345,17.47551988709675
59.8160399323852,17.54746627081032
59.81734600184498,17.564096408784064
59.839066237359695,17.513077786159744
59.83328189431991,17.51829582899675
59.832274881412175,17.516984866349368
59.82627231018295,17.537194574464127
59.8375920023763,17.522186568066424
59.83616081396959,17.567479734698775
59.87067115474604,17.499972761083807
59.819067040639,17.546646205211065
59.83260044590296,17.519976408913646
59.81567311855099,17.598962861795634
59.81209863961085,17.53267569458973
59.83447123074192,17.499786946883567
59.80218324765216,17.487231416740087
59.86668959662141,17.52389116349394
59.847380885013315,17.46484866620432
59.82900365103558,17.596204029656537
59.87148317737044,17.4881756588396
59.84732056289467,17.473545800635563
59.837494030761995,17.495596364049085
59.85132904447224,17.56786413213116
59.83693717494783,17.455604755131038
59.83213267019384,17.51755944817427
59.84290901751968,17.494427805668323
59.85107987114098,17.559858037100177
59.79486946765224,17.548596202246383
59.800760344002875,17.550898374354812
59.8070252380201,17.541774804434844
59.82857350948481,17.528319898151796
59.82209469550289,17.500340010118567
59.83348543336377,17.519873160168878
59.85783920139872,17.531795246489224
59.82712341937654,17.45780816494473
59.87043205956481,17.476928769154654
59.83537471192142,17.506030038254906
59.860815568682135,17.548576811504958
59.84949837006944,17.488995177285013
59.822526975218224,17.563235564030403
59.824749277790545,17.5309867213392
59.87247869444985,17.51732091104474
59.80190394805524,17.5026852165765
59.84147409959431,17.50021463671739
59.83882972583898,17.47946570944545
59.83931094980056,17.479491928718254
59.832580186283515,17.51211359449596
59.79945130133841,17.550255528835173
59.81816397530031,17.542085845403804
59.8416946609695,17.556331314341747
59.839286475298906,17.451859261010547
59.84760062192539,17.531516485862927
59.81716122764068,17.56581340564617
59.87665213252458,17.5240337166238
59.837842058453035,17.533518533708317
59.83473226633575,17.56977125072133
59.83379790737802,17.475109705756413
59.808560105592434,17.447115227830892
59.83827975593413,17.55912140008196
59.81428396724866,17.491633347113527
59.798548232320904,17.49612718482016
59.82231185072177,17.49618094376649
